user_id,event_time,event_type,device,source
e85658b2,2024-01-01 21:55:00,homepage_view,Android,Instagram Ads
bcdeea89,2024-01-01 01:22:00,homepage_view,iOS,Direct
92f3b06f,2024-01-01 03:18:00,homepage_view,Android,Direct
92f3b06f,2024-01-01 03:18:34,product_view,Android,Direct
92f3b06f,2024-01-01 03:21:41,add_to_cart,Android,Direct
92f3b06f,2024-01-01 03:22:39,checkout_start,Android,Direct
c6900e71,2024-01-01 19:53:00,homepage_view,iOS,Direct
242ee74d,2024-01-01 12:05:00,homepage_view,Android,Instagram Ads
242ee74d,2024-01-01 12:06:50,product_view,Android,Instagram Ads
242ee74d,2024-01-01 12:08:17,add_to_cart,Android,Instagram Ads
242ee74d,2024-01-01 12:10:54,checkout_start,Android,Instagram Ads
cb2eef5f,2024-01-01 12:15:00,homepage_view,Web,Direct
35ba36dd,2024-01-01 14:43:00,homepage_view,Android,Direct
35ba36dd,2024-01-01 14:45:25,product_view,Android,Direct
88a4dbd3,2024-01-01 16:51:00,homepage_view,iOS,Instagram Ads
88a4dbd3,2024-01-01 16:53:07,product_view,iOS,Instagram Ads
88a4dbd3,2024-01-01 16:57:09,add_to_cart,iOS,Instagram Ads
13297df6,2024-01-01 13:06:00,homepage_view,Web,Google Ads
77d35915,2024-01-01 05:55:00,homepage_view,iOS,Direct
3b43646b,2024-01-01 20:40:00,homepage_view,Android,Instagram Ads
3b43646b,2024-01-01 20:40:26,product_view,Android,Instagram Ads
fb9c2bf2,2024-01-01 16:34:00,homepage_view,Android,Organic
fb9c2bf2,2024-01-01 16:37:14,product_view,Android,Organic
6b253bf8,2024-01-01 10:43:00,homepage_view,iOS,Organic
e90f7251,2024-01-01 21:34:00,homepage_view,iOS,Direct
e90f7251,2024-01-01 21:36:44,product_view,iOS,Direct
fbad1de1,2024-01-01 03:52:00,homepage_view,Android,Instagram Ads
fbad1de1,2024-01-01 03:52:26,product_view,Android,Instagram Ads
29185c69,2024-01-01 22:02:00,homepage_view,Web,Direct
050ef2ff,2024-01-01 10:23:00,homepage_view,Android,Direct
050ef2ff,2024-01-01 10:27:09,product_view,Android,Direct
2832fd3b,2024-01-01 21:16:00,homepage_view,Web,Instagram Ads
fce1f997,2024-01-01 16:50:00,homepage_view,Android,Direct
3368611a,2024-01-01 00:24:00,homepage_view,iOS,Organic
96ed94a7,2024-01-01 06:18:00,homepage_view,Web,Google Ads
96ed94a7,2024-01-01 06:19:52,product_view,Web,Google Ads
836892e5,2024-01-01 15:12:00,homepage_view,Android,Google Ads
e215ba81,2024-01-01 08:43:00,homepage_view,Android,Direct
e215ba81,2024-01-01 08:43:31,product_view,Android,Direct
e215ba81,2024-01-01 08:45:54,add_to_cart,Android,Direct
e215ba81,2024-01-01 08:49:53,checkout_start,Android,Direct
e215ba81,2024-01-01 08:50:51,purchase_success,Android,Direct
dab6f898,2024-01-01 12:22:00,homepage_view,iOS,Instagram Ads
dab6f898,2024-01-01 12:23:34,product_view,iOS,Instagram Ads
e4f26d3d,2024-01-01 11:09:00,homepage_view,Android,Direct
672b2244,2024-01-01 22:07:00,homepage_view,Android,Google Ads
672b2244,2024-01-01 22:08:53,product_view,Android,Google Ads
672b2244,2024-01-01 22:12:51,add_to_cart,Android,Google Ads
672b2244,2024-01-01 22:13:23,checkout_start,Android,Google Ads
672b2244,2024-01-01 22:17:45,purchase_success,Android,Google Ads
680d62b0,2024-01-01 13:40:00,homepage_view,Web,Google Ads
680d62b0,2024-01-01 13:41:25,product_view,Web,Google Ads
198534d7,2024-01-01 00:33:00,homepage_view,Web,Direct
198534d7,2024-01-01 00:35:27,product_view,Web,Direct
8aba696c,2024-01-01 09:58:00,homepage_view,Android,Google Ads
faf4e660,2024-01-01 06:54:00,homepage_view,iOS,Instagram Ads
b4d25ac4,2024-01-01 00:29:00,homepage_view,Android,Organic
75832ecc,2024-01-01 18:07:00,homepage_view,Web,Instagram Ads
3f430c3b,2024-01-01 11:48:00,homepage_view,iOS,Instagram Ads
56a5870f,2024-01-01 08:44:00,homepage_view,Android,Direct
56a5870f,2024-01-01 08:48:42,product_view,Android,Direct
0546acbb,2024-01-01 14:49:00,homepage_view,Android,Google Ads
0546acbb,2024-01-01 14:51:47,product_view,Android,Google Ads
0546acbb,2024-01-01 14:52:18,add_to_cart,Android,Google Ads
cba1d7d7,2024-01-01 15:48:00,homepage_view,iOS,Direct
cba1d7d7,2024-01-01 15:48:25,product_view,iOS,Direct
cba1d7d7,2024-01-01 15:50:51,add_to_cart,iOS,Direct
98de98e3,2024-01-01 11:51:00,homepage_view,Web,Instagram Ads
98de98e3,2024-01-01 11:53:54,product_view,Web,Instagram Ads
97a1dfb7,2024-01-01 10:35:00,homepage_view,Android,Google Ads
97a1dfb7,2024-01-01 10:37:54,product_view,Android,Google Ads
1c1db4ce,2024-01-01 09:40:00,homepage_view,Android,Google Ads
1c1db4ce,2024-01-01 09:41:35,product_view,Android,Google Ads
1c1db4ce,2024-01-01 09:44:40,add_to_cart,Android,Google Ads
1c1db4ce,2024-01-01 09:49:25,checkout_start,Android,Google Ads
fa67e838,2024-01-01 14:26:00,homepage_view,Android,Instagram Ads
596656b3,2024-01-01 12:15:00,homepage_view,Android,Organic
1d54bdfe,2024-01-01 23:25:00,homepage_view,Web,Organic
1d54bdfe,2024-01-01 23:27:14,product_view,Web,Organic
3062ce63,2024-01-01 20:47:00,homepage_view,Web,Google Ads
3062ce63,2024-01-01 20:50:51,product_view,Web,Google Ads
73561a65,2024-01-01 01:12:00,homepage_view,Android,Instagram Ads
522dae1b,2024-01-01 08:44:00,homepage_view,Android,Instagram Ads
522dae1b,2024-01-01 08:48:02,product_view,Android,Instagram Ads
522dae1b,2024-01-01 08:50:14,add_to_cart,Android,Instagram Ads
9ba0084d,2024-01-01 17:31:00,homepage_view,Android,Direct
1f905a28,2024-01-01 16:20:00,homepage_view,Web,Direct
8a689d1f,2024-01-01 12:56:00,homepage_view,Android,Direct
3f7a5b50,2024-01-01 16:04:00,homepage_view,Android,Google Ads
3f7a5b50,2024-01-01 16:05:07,product_view,Android,Google Ads
c82d111b,2024-01-01 18:02:00,homepage_view,Android,Google Ads
d66a6024,2024-01-01 01:36:00,homepage_view,Android,Google Ads
5e73568a,2024-01-01 23:01:00,homepage_view,iOS,Instagram Ads
5e73568a,2024-01-01 23:05:59,product_view,iOS,Instagram Ads
5e73568a,2024-01-01 23:08:35,add_to_cart,iOS,Instagram Ads
ccaf03e5,2024-01-01 04:26:00,homepage_view,Android,Instagram Ads
ccaf03e5,2024-01-01 04:30:24,product_view,Android,Instagram Ads
ccaf03e5,2024-01-01 04:34:03,add_to_cart,Android,Instagram Ads
903e16f7,2024-01-01 11:08:00,homepage_view,Android,Google Ads
a881325b,2024-01-01 05:28:00,homepage_view,Web,Direct
a881325b,2024-01-01 05:30:18,product_view,Web,Direct
f51c5ca6,2024-01-01 07:33:00,homepage_view,Android,Google Ads
f51c5ca6,2024-01-01 07:33:43,product_view,Android,Google Ads
837b38d4,2024-01-01 04:23:00,homepage_view,Android,Instagram Ads
837b38d4,2024-01-01 04:27:15,product_view,Android,Instagram Ads
fc46ac28,2024-01-01 12:29:00,homepage_view,Web,Google Ads
fc46ac28,2024-01-01 12:33:41,product_view,Web,Google Ads
d3b1f866,2024-01-01 14:17:00,homepage_view,Android,Google Ads
d3b1f866,2024-01-01 14:18:15,product_view,Android,Google Ads
e89bf61b,2024-01-01 10:12:00,homepage_view,Android,Instagram Ads
ef098f6e,2024-01-01 09:02:00,homepage_view,iOS,Organic
c22f5e4f,2024-01-01 04:57:00,homepage_view,iOS,Direct
c22f5e4f,2024-01-01 04:57:26,product_view,iOS,Direct
3cbf0d94,2024-01-01 19:02:00,homepage_view,Web,Direct
3cbf0d94,2024-01-01 19:05:51,product_view,Web,Direct
3cbf0d94,2024-01-01 19:06:16,add_to_cart,Web,Direct
ac27f0f7,2024-01-01 05:35:00,homepage_view,Android,Google Ads
71c561e5,2024-01-01 02:04:00,homepage_view,iOS,Instagram Ads
71c561e5,2024-01-01 02:06:29,product_view,iOS,Instagram Ads
b7e4aefb,2024-01-01 20:17:00,homepage_view,iOS,Instagram Ads
e8706905,2024-01-01 10:42:00,homepage_view,iOS,Instagram Ads
e8706905,2024-01-01 10:43:49,product_view,iOS,Instagram Ads
2dd9a66e,2024-01-01 21:41:00,homepage_view,iOS,Direct
2dd9a66e,2024-01-01 21:44:44,product_view,iOS,Direct
5f1b4472,2024-01-01 14:49:00,homepage_view,Android,Direct
73dd0bff,2024-01-01 13:10:00,homepage_view,Android,Organic
73dd0bff,2024-01-01 13:11:33,product_view,Android,Organic
60532093,2024-01-01 08:38:00,homepage_view,iOS,Instagram Ads
60532093,2024-01-01 08:39:58,product_view,iOS,Instagram Ads
10c52e20,2024-01-01 09:29:00,homepage_view,Android,Instagram Ads
d5e419f6,2024-01-01 15:17:00,homepage_view,Web,Google Ads
d5bcd672,2024-01-01 11:00:00,homepage_view,Android,Organic
daca4b65,2024-01-01 14:56:00,homepage_view,Android,Instagram Ads
daca4b65,2024-01-01 14:57:07,product_view,Android,Instagram Ads
daca4b65,2024-01-01 14:57:58,add_to_cart,Android,Instagram Ads
daca4b65,2024-01-01 14:59:44,checkout_start,Android,Instagram Ads
2e1f6f77,2024-01-01 22:33:00,homepage_view,Android,Instagram Ads
2e1f6f77,2024-01-01 22:35:50,product_view,Android,Instagram Ads
8504833a,2024-01-01 07:08:00,homepage_view,Android,Direct
65f84449,2024-01-01 12:56:00,homepage_view,Android,Organic
65f84449,2024-01-01 12:58:50,product_view,Android,Organic
89d2cc6c,2024-01-01 08:00:00,homepage_view,Android,Organic
89d2cc6c,2024-01-01 08:04:04,product_view,Android,Organic
89d2cc6c,2024-01-01 08:08:47,add_to_cart,Android,Organic
888a4d3c,2024-01-01 02:17:00,homepage_view,Android,Instagram Ads
35af90d3,2024-01-01 13:59:00,homepage_view,iOS,Organic
35af90d3,2024-01-01 14:02:43,product_view,iOS,Organic
35af90d3,2024-01-01 14:06:35,add_to_cart,iOS,Organic
03ddce37,2024-01-01 23:19:00,homepage_view,Android,Instagram Ads
5e8811f9,2024-01-01 16:05:00,homepage_view,Web,Direct
5e8811f9,2024-01-01 16:07:30,product_view,Web,Direct
6a0d5ed3,2024-01-01 07:02:00,homepage_view,Android,Google Ads
6a0d5ed3,2024-01-01 07:03:22,product_view,Android,Google Ads
5f5b578c,2024-01-01 10:47:00,homepage_view,iOS,Instagram Ads
5f5b578c,2024-01-01 10:51:08,product_view,iOS,Instagram Ads
5f5b578c,2024-01-01 10:54:17,add_to_cart,iOS,Instagram Ads
11c1d6b2,2024-01-01 21:48:00,homepage_view,Android,Direct
8d8089cf,2024-01-01 06:36:00,homepage_view,Web,Direct
8d8089cf,2024-01-01 06:37:40,product_view,Web,Direct
8d8089cf,2024-01-01 06:39:28,add_to_cart,Web,Direct
8d8089cf,2024-01-01 06:41:43,checkout_start,Web,Direct
8d8089cf,2024-01-01 06:46:30,purchase_success,Web,Direct
680fd9f0,2024-01-01 12:39:00,homepage_view,Android,Direct
680fd9f0,2024-01-01 12:42:25,product_view,Android,Direct
680fd9f0,2024-01-01 12:45:39,add_to_cart,Android,Direct
680fd9f0,2024-01-01 12:46:47,checkout_start,Android,Direct
680fd9f0,2024-01-01 12:51:33,purchase_success,Android,Direct
8d2ab8ec,2024-01-01 14:02:00,homepage_view,iOS,Instagram Ads
8d2ab8ec,2024-01-01 14:06:06,product_view,iOS,Instagram Ads
8d2ab8ec,2024-01-01 14:10:29,add_to_cart,iOS,Instagram Ads
f8dde1b3,2024-01-01 16:18:00,homepage_view,iOS,Google Ads
f8dde1b3,2024-01-01 16:20:57,product_view,iOS,Google Ads
b69e6749,2024-01-01 18:17:00,homepage_view,Android,Instagram Ads
b69e6749,2024-01-01 18:17:10,product_view,Android,Instagram Ads
0dfa6d6f,2024-01-01 19:03:00,homepage_view,Android,Direct
0dfa6d6f,2024-01-01 19:03:51,product_view,Android,Direct
0dfa6d6f,2024-01-01 19:04:41,add_to_cart,Android,Direct
0dfa6d6f,2024-01-01 19:06:51,checkout_start,Android,Direct
0dfa6d6f,2024-01-01 19:10:22,purchase_success,Android,Direct
728959de,2024-01-01 08:01:00,homepage_view,Android,Instagram Ads
728959de,2024-01-01 08:04:28,product_view,Android,Instagram Ads
728959de,2024-01-01 08:06:22,add_to_cart,Android,Instagram Ads
fc5c6464,2024-01-01 01:19:00,homepage_view,iOS,Direct
fc5c6464,2024-01-01 01:22:47,product_view,iOS,Direct
558289f2,2024-01-01 05:07:00,homepage_view,iOS,Google Ads
99d91476,2024-01-01 21:23:00,homepage_view,Android,Organic
99d91476,2024-01-01 21:23:33,product_view,Android,Organic
99d91476,2024-01-01 21:25:06,add_to_cart,Android,Organic
6dba6ebd,2024-01-01 15:30:00,homepage_view,Web,Direct
6dba6ebd,2024-01-01 15:31:32,product_view,Web,Direct
a2593d13,2024-01-01 10:34:00,homepage_view,Android,Direct
a2593d13,2024-01-01 10:37:01,product_view,Android,Direct
f3b60930,2024-01-01 00:10:00,homepage_view,Android,Instagram Ads
f3b60930,2024-01-01 00:13:51,product_view,Android,Instagram Ads
f3b60930,2024-01-01 00:17:15,add_to_cart,Android,Instagram Ads
5cca0c0e,2024-01-01 01:01:00,homepage_view,Android,Direct
5cca0c0e,2024-01-01 01:01:33,product_view,Android,Direct
5cca0c0e,2024-01-01 01:05:55,add_to_cart,Android,Direct
5cca0c0e,2024-01-01 01:08:15,checkout_start,Android,Direct
872da827,2024-01-01 00:34:00,homepage_view,Android,Google Ads
872da827,2024-01-01 00:38:24,product_view,Android,Google Ads
8eee7a51,2024-01-01 12:12:00,homepage_view,Android,Direct
8eee7a51,2024-01-01 12:16:48,product_view,Android,Direct
bb18a602,2024-01-01 13:24:00,homepage_view,Android,Instagram Ads
bb18a602,2024-01-01 13:28:56,product_view,Android,Instagram Ads
bb18a602,2024-01-01 13:32:40,add_to_cart,Android,Instagram Ads
bb18a602,2024-01-01 13:35:12,checkout_start,Android,Instagram Ads
58b31cf9,2024-01-01 02:25:00,homepage_view,Web,Instagram Ads
58b31cf9,2024-01-01 02:28:37,product_view,Web,Instagram Ads
58b31cf9,2024-01-01 02:32:14,add_to_cart,Web,Instagram Ads
58b31cf9,2024-01-01 02:33:52,checkout_start,Web,Instagram Ads
58b31cf9,2024-01-01 02:34:54,purchase_success,Web,Instagram Ads
0e1ff4a8,2024-01-01 01:52:00,homepage_view,iOS,Instagram Ads
0e1ff4a8,2024-01-01 01:53:28,product_view,iOS,Instagram Ads
119827d0,2024-01-01 00:02:00,homepage_view,iOS,Instagram Ads
119827d0,2024-01-01 00:06:34,product_view,iOS,Instagram Ads
b9985f4b,2024-01-01 08:17:00,homepage_view,Web,Google Ads
b9985f4b,2024-01-01 08:19:09,product_view,Web,Google Ads
b9985f4b,2024-01-01 08:22:47,add_to_cart,Web,Google Ads
b9985f4b,2024-01-01 08:23:49,checkout_start,Web,Google Ads
b9985f4b,2024-01-01 08:24:42,purchase_success,Web,Google Ads
06203d85,2024-01-01 23:35:00,homepage_view,Web,Organic
1350b5b3,2024-01-01 00:56:00,homepage_view,Android,Direct
1350b5b3,2024-01-01 00:58:02,product_view,Android,Direct
1350b5b3,2024-01-01 00:59:32,add_to_cart,Android,Direct
1c400138,2024-01-01 16:04:00,homepage_view,Android,Instagram Ads
2e585b51,2024-01-01 15:48:00,homepage_view,iOS,Google Ads
698347a8,2024-01-01 08:19:00,homepage_view,Web,Direct
7880d938,2024-01-01 01:52:00,homepage_view,Web,Organic
7880d938,2024-01-01 01:54:21,product_view,Web,Organic
567102d6,2024-01-01 14:42:00,homepage_view,iOS,Google Ads
567102d6,2024-01-01 14:44:19,product_view,iOS,Google Ads
23c8c3a0,2024-01-01 19:27:00,homepage_view,Android,Direct
23c8c3a0,2024-01-01 19:28:11,product_view,Android,Direct
10209737,2024-01-01 00:31:00,homepage_view,iOS,Organic
10209737,2024-01-01 00:32:39,product_view,iOS,Organic
10209737,2024-01-01 00:37:08,add_to_cart,iOS,Organic
10996e18,2024-01-01 04:07:00,homepage_view,iOS,Direct
10996e18,2024-01-01 04:08:02,product_view,iOS,Direct
10996e18,2024-01-01 04:08:22,add_to_cart,iOS,Direct
d23c4b2e,2024-01-01 17:44:00,homepage_view,Android,Direct
a71a69f4,2024-01-01 08:07:00,homepage_view,Web,Google Ads
42176fbc,2024-01-01 23:11:00,homepage_view,iOS,Direct
42176fbc,2024-01-01 23:15:42,product_view,iOS,Direct
e992d138,2024-01-01 16:17:00,homepage_view,iOS,Organic
e992d138,2024-01-01 16:19:40,product_view,iOS,Organic
8a812238,2024-01-01 21:58:00,homepage_view,Web,Organic
630f8988,2024-01-01 02:18:00,homepage_view,Android,Direct
630f8988,2024-01-01 02:22:03,product_view,Android,Direct
48ef554a,2024-01-01 13:07:00,homepage_view,Web,Direct
d20f270f,2024-01-01 02:35:00,homepage_view,Android,Direct
9dd3c866,2024-01-01 17:28:00,homepage_view,Android,Instagram Ads
9dd3c866,2024-01-01 17:30:22,product_view,Android,Instagram Ads
9dd3c866,2024-01-01 17:33:36,add_to_cart,Android,Instagram Ads
9dd3c866,2024-01-01 17:35:51,checkout_start,Android,Instagram Ads
3104a590,2024-01-01 01:06:00,homepage_view,Android,Instagram Ads
cf28888d,2024-01-01 06:47:00,homepage_view,Android,Organic
aefd8c37,2024-01-01 06:10:00,homepage_view,iOS,Instagram Ads
aefd8c37,2024-01-01 06:11:52,product_view,iOS,Instagram Ads
aefd8c37,2024-01-01 06:15:11,add_to_cart,iOS,Instagram Ads
aefd8c37,2024-01-01 06:16:14,checkout_start,iOS,Instagram Ads
aefd8c37,2024-01-01 06:18:54,purchase_success,iOS,Instagram Ads
6a856d8d,2024-01-01 00:07:00,homepage_view,Android,Instagram Ads
6a856d8d,2024-01-01 00:09:02,product_view,Android,Instagram Ads
6a856d8d,2024-01-01 00:12:31,add_to_cart,Android,Instagram Ads
21337c47,2024-01-01 10:46:00,homepage_view,Android,Google Ads
31ab9feb,2024-01-01 03:49:00,homepage_view,Android,Direct
31ab9feb,2024-01-01 03:51:59,product_view,Android,Direct
00d32738,2024-01-01 23:02:00,homepage_view,Android,Google Ads
00d32738,2024-01-01 23:06:21,product_view,Android,Google Ads
00d32738,2024-01-01 23:11:03,add_to_cart,Android,Google Ads
00d32738,2024-01-01 23:13:16,checkout_start,Android,Google Ads
6c7d0303,2024-01-01 00:49:00,homepage_view,Android,Instagram Ads
9e2f761a,2024-01-01 02:45:00,homepage_view,iOS,Direct
9e2f761a,2024-01-01 02:46:24,product_view,iOS,Direct
5733e486,2024-01-01 12:02:00,homepage_view,Android,Google Ads
5733e486,2024-01-01 12:04:26,product_view,Android,Google Ads
9aa81b67,2024-01-01 13:57:00,homepage_view,Web,Direct
067f050a,2024-01-01 21:19:00,homepage_view,Android,Organic
798b8d57,2024-01-01 10:12:00,homepage_view,Web,Google Ads
798b8d57,2024-01-01 10:12:54,product_view,Web,Google Ads
798b8d57,2024-01-01 10:15:51,add_to_cart,Web,Google Ads
11a4c84c,2024-01-01 19:27:00,homepage_view,Android,Direct
11a4c84c,2024-01-01 19:27:42,product_view,Android,Direct
11a4c84c,2024-01-01 19:31:11,add_to_cart,Android,Direct
11a4c84c,2024-01-01 19:34:28,checkout_start,Android,Direct
7ae41138,2024-01-01 00:44:00,homepage_view,Web,Google Ads
7ae41138,2024-01-01 00:44:12,product_view,Web,Google Ads
aeee1da8,2024-01-01 11:39:00,homepage_view,Android,Google Ads
aeee1da8,2024-01-01 11:43:45,product_view,Android,Google Ads
aeee1da8,2024-01-01 11:46:36,add_to_cart,Android,Google Ads
aeee1da8,2024-01-01 11:48:31,checkout_start,Android,Google Ads
0ecc63d5,2024-01-01 01:49:00,homepage_view,Android,Direct
6cca4e9e,2024-01-01 20:26:00,homepage_view,Android,Organic
6cca4e9e,2024-01-01 20:29:51,product_view,Android,Organic
6a702c4c,2024-01-01 22:09:00,homepage_view,iOS,Instagram Ads
fbbfc299,2024-01-01 17:22:00,homepage_view,Android,Instagram Ads
fbbfc299,2024-01-01 17:24:44,product_view,Android,Instagram Ads
fbbfc299,2024-01-01 17:27:53,add_to_cart,Android,Instagram Ads
fbbfc299,2024-01-01 17:32:08,checkout_start,Android,Instagram Ads
3ed5a22d,2024-01-01 15:13:00,homepage_view,iOS,Direct
3ed5a22d,2024-01-01 15:14:47,product_view,iOS,Direct
22ca3f80,2024-01-01 04:11:00,homepage_view,Web,Organic
22ca3f80,2024-01-01 04:11:35,product_view,Web,Organic
22ca3f80,2024-01-01 04:13:13,add_to_cart,Web,Organic
22ca3f80,2024-01-01 04:14:55,checkout_start,Web,Organic
fb11a0a8,2024-01-01 10:55:00,homepage_view,iOS,Instagram Ads
fb11a0a8,2024-01-01 10:55:59,product_view,iOS,Instagram Ads
c6e2b2bd,2024-01-01 05:25:00,homepage_view,Android,Direct
c6e2b2bd,2024-01-01 05:28:01,product_view,Android,Direct
c6e2b2bd,2024-01-01 05:28:37,add_to_cart,Android,Direct
ba1154ef,2024-01-01 09:35:00,homepage_view,Android,Instagram Ads
ba1154ef,2024-01-01 09:37:53,product_view,Android,Instagram Ads
ba1154ef,2024-01-01 09:39:10,add_to_cart,Android,Instagram Ads
ba1154ef,2024-01-01 09:43:13,checkout_start,Android,Instagram Ads
d1218f18,2024-01-01 09:03:00,homepage_view,Android,Direct
f246515d,2024-01-01 06:49:00,homepage_view,Android,Direct
f246515d,2024-01-01 06:52:50,product_view,Android,Direct
2edcb8ee,2024-01-01 00:59:00,homepage_view,iOS,Instagram Ads
2edcb8ee,2024-01-01 01:00:01,product_view,iOS,Instagram Ads
136d870a,2024-01-01 19:31:00,homepage_view,Web,Organic
136d870a,2024-01-01 19:33:17,product_view,Web,Organic
68773b0c,2024-01-01 00:09:00,homepage_view,Android,Direct
68773b0c,2024-01-01 00:10:54,product_view,Android,Direct
ffffdc3d,2024-01-01 08:50:00,homepage_view,Android,Instagram Ads
ffffdc3d,2024-01-01 08:54:21,product_view,Android,Instagram Ads
e33e817f,2024-01-01 08:41:00,homepage_view,Android,Organic
e33e817f,2024-01-01 08:41:20,product_view,Android,Organic
e33e817f,2024-01-01 08:43:38,add_to_cart,Android,Organic
e33e817f,2024-01-01 08:44:16,checkout_start,Android,Organic
240eb300,2024-01-01 03:52:00,homepage_view,Android,Direct
0774420d,2024-01-01 03:10:00,homepage_view,Android,Instagram Ads
f4dfdf8f,2024-01-01 19:58:00,homepage_view,Android,Organic
99fdd503,2024-01-01 21:51:00,homepage_view,Android,Direct
71e88658,2024-01-01 19:57:00,homepage_view,Web,Organic
04e2bc62,2024-01-01 21:54:00,homepage_view,Android,Direct
04e2bc62,2024-01-01 21:56:09,product_view,Android,Direct
3f8c71a5,2024-01-01 15:24:00,homepage_view,Android,Google Ads
3f8c71a5,2024-01-01 15:27:58,product_view,Android,Google Ads
6fe3b025,2024-01-01 03:00:00,homepage_view,iOS,Instagram Ads
57f22e97,2024-01-01 11:06:00,homepage_view,Android,Instagram Ads
57f22e97,2024-01-01 11:09:30,product_view,Android,Instagram Ads
57f22e97,2024-01-01 11:10:34,add_to_cart,Android,Instagram Ads
1e7079ae,2024-01-01 12:03:00,homepage_view,Android,Organic
1e7079ae,2024-01-01 12:05:50,product_view,Android,Organic
55b1d84a,2024-01-01 06:28:00,homepage_view,Web,Direct
55b1d84a,2024-01-01 06:30:22,product_view,Web,Direct
84f670e0,2024-01-01 16:45:00,homepage_view,Web,Google Ads
84f670e0,2024-01-01 16:48:44,product_view,Web,Google Ads
3d85a064,2024-01-01 20:23:00,homepage_view,iOS,Direct
c85b133e,2024-01-01 03:44:00,homepage_view,iOS,Direct
c85b133e,2024-01-01 03:47:38,product_view,iOS,Direct
a699399c,2024-01-01 12:01:00,homepage_view,Android,Google Ads
a699399c,2024-01-01 12:03:13,product_view,Android,Google Ads
a699399c,2024-01-01 12:04:35,add_to_cart,Android,Google Ads
